air_scraped,air_Census Tract (2010),air_Count Listings,air_Sum Accomodations,air_Count Licensed,air_Count Exempt,air_Pct. Licensed,air_Pct. License Exempt,air_Avg. Reviews/Listing,air_Unique Hosts (count),air_Med. Host Distance (km.),air_Med. Price,air_Avg. Price,air_Avg. Avlblty / Next 30d
2019-11-21,1304.02,17,61,3,0,17.65,0.0,43.53,9,13.17,80.0,88.94,14.41
2019-11-21,1304.04,6,14,4,0,66.67,0.0,70.5,5,13.05,44.0,58.0,19.83
2019-11-21,1304.06,6,10,3,0,50.0,0.0,6.17,4,14.08,60.0,69.83,18.83
2019-11-21,1401.02,2,2,0,0,0.0,0.0,6.5,1,50.07,40.0,40.0,30.0
2019-11-21,1401.05,6,12,3,0,50.0,0.0,38.33,5,11.89,44.0,50.0,5.33
2019-11-21,1401.06,9,23,2,0,22.22,0.0,25.56,4,11.29,50.0,61.22,20.78
2019-11-21,1401.07,2,9,1,0,50.0,0.0,63.0,2,13.04,95.0,95.0,21.0
2019-11-21,1402.01,2,5,1,0,50.0,0.0,7.5,2,14.88,44.5,44.5,0.5
2019-11-21,1402.02,7,15,0,0,0.0,0.0,46.14,5,14.11,69.0,67.57,20.57
2019-11-21,1403.0,14,50,4,0,28.57,0.0,35.21,11,12.6,80.5,108.07,14.21
2019-11-21,1404.0,19,45,4,0,21.05,0.0,27.79,10,2178.01,70.0,91.95,22.32
2019-11-21,9807.0,1,2,0,0,0.0,0.0,0.0,1,15.81,50.0,50.0,30.0
2019-11-21,9811.0,3,12,3,0,100.0,0.0,8.0,2,8.52,78.0,173.0,10.0
2019-11-21,9812.01,2,22,0,0,0.0,0.0,54.5,2,3.82,628.0,628.0,4.0
2019-11-21,9812.02,4,15,1,0,25.0,0.0,32.0,4,15.89,262.5,326.0,8.25
2019-11-21,9813.0,4,11,1,0,25.0,0.0,121.0,4,2.5,149.0,144.5,12.75
2019-11-21,9815.01,14,37,2,0,14.29,0.0,35.0,12,303.55,185.0,197.5,15.64
2019-11-21,9817.0,2,4,0,0,0.0,0.0,50.0,2,80.16,185.0,185.0,0.0
2019-11-21,9818.0,33,116,9,0,27.27,0.0,7.7,20,2179.67,195.0,213.42,8.67
2019-12-04,1.0,19,57,14,0,73.68,0.0,67.53,12,6.84,99.0,130.63,9.21
2019-12-04,2.01,9,25,8,0,88.89,0.0,127.89,6,8.92,60.0,81.56,14.11
2019-12-04,2.02,1,4,1,0,100.0,0.0,2.0,1,8.17,100.0,100.0,20.0
2019-12-04,3.01,6,14,6,0,100.0,0.0,77.5,4,9.03,64.5,73.83,23.0
2019-12-04,3.02,9,44,8,0,88.89,0.0,60.44,6,18.71,149.0,144.89,6.78
2019-12-04,4.01,3,9,3,0,100.0,0.0,66.0,3,7.84,100.0,107.33,9.0
2019-12-04,4.02,8,27,4,0,50.0,0.0,61.62,8,8.2,105.0,135.62,15.5
2019-12-04,5.02,11,42,1,0,9.09,0.0,8.73,9,8.13,150.0,185.36,8.82
2019-12-04,5.03,5,22,0,0,0.0,0.0,37.4,5,7.72,149.0,153.0,7.8
2019-12-04,5.04,4,9,2,0,50.0,0.0,43.75,4,7.26,77.5,75.0,9.5
2019-12-04,6.01,2,9,2,0,100.0,0.0,122.5,2,13.86,130.0,130.0,4.5
2019-12-04,6.02,8,18,1,0,12.5,0.0,18.88,4,20.52,61.0,80.0,23.12
2019-12-04,7.01,17,51,7,0,41.18,0.0,43.53,14,6.78,100.0,137.82,14.82
2019-12-04,7.03,30,71,0,0,0.0,0.0,17.5,3,5.53,133.0,130.8,14.07
2019-12-04,7.04,17,34,0,0,0.0,0.0,5.12,4,6.41,77.0,71.06,19.59
2019-12-04,8.02,41,158,16,0,39.02,0.0,29.44,15,5.55,133.0,173.63,13.56
2019-12-04,8.03,1,6,0,0,0.0,0.0,1.0,1,688.43,112.0,112.0,0.0
2019-12-04,101.03,2,3,2,0,100.0,0.0,42.0,1,3.83,152.5,152.5,4.0
2019-12-04,101.04,23,91,2,0,8.7,0.0,47.26,14,3.03,199.0,231.65,15.91
2019-12-04,102.03,59,207,27,0,45.76,0.0,11.0,9,2180.92,185.0,229.71,18.39
2019-12-04,102.04,37,119,16,0,43.24,0.0,19.32,12,2180.77,183.0,227.3,18.16
2019-12-04,103.0,2,8,2,0,100.0,0.0,2.5,2,3260.86,259.0,259.0,8.0
2019-12-04,104.03,9,24,2,0,22.22,0.0,46.67,5,18.52,249.0,235.67,12.22
2019-12-04,104.04,3,8,2,0,66.67,0.0,48.0,3,3.04,150.0,137.33,12.0
2019-12-04,104.05,4,11,0,0,0.0,0.0,61.0,4,3.26,179.5,179.5,11.75
2019-12-04,104.08,1,3,1,0,100.0,0.0,96.0,1,3.58,155.0,155.0,0.0
2019-12-04,105.0,17,45,5,0,29.41,0.0,25.18,8,2.68,250.0,224.18,14.18
2019-12-04,106.0,17,66,3,0,17.65,0.0,53.71,11,289.22,299.0,826.53,19.18
2019-12-04,107.01,21,59,13,0,61.9,0.0,92.38,6,21.26,150.0,182.62,11.33
2019-12-04,107.02,17,44,6,0,35.29,0.0,13.53,11,1.96,150.0,196.65,15.35
2019-12-04,108.01,10,33,4,0,40.0,0.0,29.7,8,6.5,150.0,310.6,5.8
2019-12-04,108.02,11,47,3,0,27.27,0.0,45.36,10,2.7,200.0,279.36,13.18
2019-12-04,201.01,26,96,10,0,38.46,0.0,64.19,17,0.98,199.0,259.04,10.65
2019-12-04,202.0,27,89,8,0,29.63,0.0,75.52,18,0.84,199.0,285.89,13.67
2019-12-04,203.01,25,80,0,0,0.0,0.0,33.12,5,301.16,149.0,175.44,24.6
2019-12-04,203.02,22,51,20,0,90.91,0.0,62.73,6,11.18,150.0,189.95,14.77
2019-12-04,203.03,26,93,6,0,23.08,0.0,20.81,12,301.29,197.5,196.92,16.35
2019-12-04,301.0,9,30,5,0,55.56,0.0,95.44,9,0.87,200.0,169.67,15.0
2019-12-04,302.0,5,11,3,0,60.0,0.0,114.8,5,27.31,200.0,196.0,7.2
2019-12-04,303.0,21,78,4,0,19.05,0.0,47.86,9,0.46,224.0,222.71,12.95
2019-12-04,304.0,12,49,4,0,33.33,0.0,147.17,8,33.72,180.0,174.58,8.08
2019-12-04,305.0,27,104,9,0,33.33,0.0,107.19,13,0.97,195.0,205.07,13.04
2019-12-04,401.0,12,50,10,0,83.33,0.0,56.17,10,1.58,187.5,259.5,12.42
2019-12-04,402.0,1,2,1,0,100.0,0.0,33.0,1,4068.81,15.0,15.0,0.0
2019-12-04,403.0,16,56,10,0,62.5,0.0,87.88,16,2.08,182.0,213.38,12.0
2019-12-04,404.01,4,10,4,0,100.0,0.0,64.25,2,1.92,197.0,185.0,10.25
2019-12-04,406.0,20,70,15,0,75.0,0.0,39.9,8,2.93,117.0,137.2,12.55
2019-12-04,408.01,3,10,3,0,100.0,0.0,53.67,3,9.65,200.0,193.67,9.33
2019-12-04,501.01,14,61,11,0,78.57,0.0,54.64,6,2.95,97.5,139.79,13.29
2019-12-04,502.0,12,39,12,0,100.0,0.0,219.42,8,2.67,82.0,98.75,12.92
2019-12-04,503.0,6,21,3,0,50.0,0.0,39.5,5,1.94,136.0,131.67,8.33
2019-12-04,504.0,10,43,10,0,100.0,0.0,47.7,7,1.91,114.5,139.0,14.9
2019-12-04,505.0,4,17,4,0,100.0,0.0,202.5,3,2.27,110.0,129.25,17.0
2019-12-04,506.0,6,16,6,0,100.0,0.0,74.5,4,2.2,95.0,100.0,14.67
2019-12-04,507.0,9,37,8,0,88.89,0.0,194.44,9,2.62,99.0,117.56,17.89
2019-12-04,509.01,26,89,19,0,73.08,0.0,80.69,14,3.47,150.0,128.46,17.19
2019-12-04,510.0,7,24,6,0,85.71,0.0,78.14,5,4.12,120.0,113.14,9.71
2019-12-04,511.01,11,54,7,0,63.64,0.0,30.36,9,5.65,170.0,180.27,15.82
2019-12-04,512.0,6,23,5,0,83.33,0.0,70.83,6,2.3,164.5,173.17,11.83
2019-12-04,601.01,7,18,7,0,100.0,0.0,125.71,5,3.86,125.0,168.0,18.14
2019-12-04,602.0,4,26,4,0,100.0,0.0,72.75,4,3.77,379.5,375.75,16.25
2019-12-04,603.01,2,12,2,0,100.0,0.0,85.0,2,3.5,362.0,362.0,3.0
2019-12-04,604.0,19,77,14,0,73.68,0.0,80.21,17,3.24,200.0,235.95,10.63
2019-12-04,605.01,6,26,5,0,83.33,0.0,68.83,4,1844.52,175.0,170.67,17.83
2019-12-04,606.0,17,55,7,0,41.18,0.0,47.24,9,302.22,145.0,194.12,20.65
2019-12-04,608.0,13,48,11,0,84.62,0.0,101.31,12,2.78,188.0,222.62,8.54
2019-12-04,610.0,2,8,1,0,50.0,0.0,26.5,2,3.28,137.0,137.0,0.0
2019-12-04,612.0,13,43,12,0,92.31,0.0,117.46,11,3.03,125.0,157.08,8.38
2019-12-04,701.01,142,563,103,0,72.54,0.0,31.93,28,2184.21,148.5,194.77,17.3
2019-12-04,702.0,25,88,11,0,44.0,0.0,32.6,8,300.92,150.0,184.56,16.2
2019-12-04,703.0,93,233,57,0,61.29,0.0,31.85,25,2183.34,124.0,175.68,17.66
2019-12-04,704.02,12,58,12,0,100.0,0.0,28.33,2,4344.08,165.5,183.5,11.25
2019-12-04,705.0,35,117,20,0,57.14,0.0,56.94,26,2.51,176.0,212.77,11.89
2019-12-04,706.0,37,97,24,0,64.86,0.0,79.81,19,22.1,150.0,174.24,15.76
2019-12-04,707.0,27,59,24,0,88.89,0.0,95.52,6,22.03,150.0,164.78,10.74
2019-12-04,708.0,10,38,5,0,50.0,0.0,74.1,8,2.85,225.0,323.4,15.8
2019-12-04,709.0,19,46,17,0,89.47,0.0,47.84,6,3.01,105.0,123.26,18.32
2019-12-04,711.01,16,57,16,0,100.0,0.0,45.81,8,2.97,184.0,195.44,13.12
2019-12-04,712.01,19,84,17,0,89.47,0.0,23.42,5,4344.05,183.0,195.47,16.53
2019-12-04,801.0,8,21,7,0,87.5,0.0,44.38,4,3.97,59.5,75.38,13.12
2019-12-04,803.0,1,5,0,0,0.0,0.0,40.0,1,2182.29,199.0,199.0,8.0
2019-12-04,804.01,2,4,0,0,0.0,0.0,190.0,2,7.46,102.5,102.5,26.5
2019-12-04,805.0,1,6,1,0,100.0,0.0,114.0,1,3.27,94.0,94.0,7.0
2019-12-04,806.01,2,8,1,0,50.0,0.0,98.5,2,1096.22,162.5,162.5,29.0
2019-12-04,808.01,1,1,0,0,0.0,0.0,3.0,1,4.04,39.0,39.0,19.0
2019-12-04,809.0,11,38,11,0,100.0,0.0,21.91,3,4.78,99.0,132.55,21.27
2019-12-04,810.01,9,33,1,0,11.11,0.0,41.44,7,296.28,229.0,210.44,14.33
2019-12-04,811.0,52,267,4,0,7.69,0.0,4.19,9,2179.71,289.0,283.54,17.1
2019-12-04,812.0,36,141,28,0,77.78,0.0,24.64,12,5.45,85.0,128.67,15.94
2019-12-04,813.0,9,33,6,0,66.67,0.0,97.78,8,5.79,120.0,133.44,9.89
2019-12-04,814.0,42,145,33,0,78.57,0.0,112.45,22,4.58,139.5,146.48,11.26
2019-12-04,815.0,8,32,7,0,87.5,0.0,46.88,7,5.11,142.5,173.5,18.12
2019-12-04,817.0,2,11,1,0,50.0,0.0,74.0,2,153.57,132.5,132.5,6.0
2019-12-04,818.0,2,7,2,0,100.0,0.0,18.0,2,15.63,116.5,116.5,5.0
2019-12-04,819.0,3,5,3,0,100.0,0.0,8.0,2,1499.36,50.0,58.33,20.0
2019-12-04,820.0,3,19,2,0,66.67,0.0,79.0,3,5.61,56.0,150.0,10.67
2019-12-04,821.0,6,36,6,0,100.0,0.0,79.5,4,1093.68,189.5,236.5,22.0
2019-12-04,901.0,2,4,2,0,100.0,0.0,49.5,1,7.12,60.0,60.0,30.0
2019-12-04,902.0,4,12,4,0,100.0,0.0,59.75,2,2182.01,44.0,80.25,16.0
2019-12-04,904.0,5,11,4,0,80.0,0.0,7.2,3,5.25,75.0,74.8,23.8
2019-12-04,906.0,2,4,2,0,100.0,0.0,63.5,2,4.2,57.5,57.5,19.0
2019-12-04,907.0,28,96,15,0,53.57,0.0,37.11,11,4.25,135.0,848.54,18.86
2019-12-04,910.01,34,81,33,0,97.06,0.0,141.47,15,5.74,76.5,77.0,14.65
2019-12-04,911.0,19,52,14,0,73.68,0.0,62.11,14,4.96,95.0,103.11,11.58
2019-12-04,912.0,1,2,1,0,100.0,0.0,63.0,1,5.01,85.0,85.0,21.0
2019-12-04,914.0,3,8,3,0,100.0,0.0,41.0,2,4.98,105.0,95.0,24.67
2019-12-04,915.0,29,147,29,0,100.0,0.0,31.0,6,5.58,61.0,91.86,20.41
2019-12-04,916.0,1,2,1,0,100.0,0.0,66.0,1,2183.21,60.0,60.0,0.0
2019-12-04,917.0,8,42,8,0,100.0,0.0,37.5,3,6.38,57.0,80.12,25.5
2019-12-04,918.0,13,48,13,0,100.0,0.0,29.38,4,2182.8,65.0,103.08,16.77
2019-12-04,919.0,1,8,1,0,100.0,0.0,61.0,1,6.94,190.0,190.0,17.0
2019-12-04,920.0,10,52,10,0,100.0,0.0,13.2,3,6.78,84.0,175.1,17.4
2019-12-04,921.01,7,39,6,0,85.71,0.0,79.29,7,7.2,110.0,116.0,12.71
2019-12-04,922.0,10,30,7,0,70.0,0.0,63.6,5,7.11,79.5,81.3,23.0
2019-12-04,923.0,2,5,2,0,100.0,0.0,131.5,2,7.32,85.0,85.0,5.0
2019-12-04,924.0,1,2,1,0,100.0,0.0,5.0,1,7.59,44.0,44.0,0.0
2019-12-04,1001.0,2,4,2,0,100.0,0.0,5.0,1,7.75,47.5,47.5,16.0
2019-12-04,1004.0,11,24,10,0,90.91,0.0,40.18,6,8.89,65.0,73.18,19.73
2019-12-04,1005.0,11,30,8,0,72.73,0.0,65.91,5,7.84,65.0,80.64,9.27
2019-12-04,1006.01,10,40,9,0,90.0,0.0,137.5,5,7.88,87.5,111.1,14.6
2019-12-04,1006.03,2,4,2,0,100.0,0.0,24.0,1,7.72,112.5,112.5,13.5
2019-12-04,1007.0,4,8,4,0,100.0,0.0,35.5,2,2183.89,39.0,44.0,23.0
2019-12-04,1008.0,7,13,6,0,85.71,0.0,65.0,4,8.77,49.0,57.0,19.57
2019-12-04,1009.0,10,34,10,0,100.0,0.0,46.4,5,9.56,57.5,74.5,14.3
2019-12-04,1010.01,4,7,4,0,100.0,0.0,51.75,2,9.53,46.5,42.75,13.75
2019-12-04,1010.02,7,16,7,0,100.0,0.0,59.43,3,1497.27,75.0,66.86,10.29
2019-12-04,1011.01,5,22,5,0,100.0,0.0,98.6,2,9.4,72.0,78.2,5.8
2019-12-04,1011.02,3,11,3,0,100.0,0.0,73.33,2,9.6,52.0,51.33,12.0
2019-12-04,1101.03,13,48,8,0,61.54,0.0,174.54,9,8.24,106.0,111.38,3.23
2019-12-04,1102.01,6,19,3,0,50.0,0.0,27.5,3,9.87,74.0,100.0,16.5
2019-12-04,1103.01,3,13,3,0,100.0,0.0,20.67,3,14.27,130.0,159.33,11.33
2019-12-04,1104.01,2,4,2,0,100.0,0.0,107.0,2,9.8,59.5,59.5,13.5
2019-12-04,1104.03,5,17,4,0,80.0,0.0,50.0,5,10.81,75.0,112.8,19.2
2019-12-04,1105.01,6,12,5,0,83.33,0.0,23.5,3,11.4,70.0,70.0,4.17
2019-12-04,1105.02,16,35,10,0,62.5,0.0,43.25,10,10.72,65.0,82.0,14.56
2019-12-04,1106.01,3,21,3,0,100.0,0.0,59.33,2,10.28,119.0,371.33,19.67
2019-12-04,1106.07,9,34,9,0,100.0,0.0,78.22,7,9.95,125.0,131.11,18.33
2019-12-04,1201.03,13,50,11,0,84.62,0.0,86.08,13,7.35,155.0,176.23,8.54
2019-12-04,1201.04,10,41,10,0,100.0,0.0,116.8,8,7.71,145.0,151.5,18.6
2019-12-04,1201.05,6,25,6,0,100.0,0.0,26.0,6,7.93,147.5,144.0,17.83
2019-12-04,1202.01,15,64,11,0,73.33,0.0,61.8,14,7.26,135.0,168.8,10.8
2019-12-04,1203.01,18,54,15,0,83.33,0.0,74.11,14,6.34,112.5,127.78,11.33
2019-12-04,1204.0,34,117,28,0,82.35,0.0,88.09,30,6.78,147.0,147.18,10.09
2019-12-04,1205.0,5,19,3,0,60.0,0.0,87.8,5,5.86,160.0,174.6,11.2
2019-12-04,1206.0,17,42,11,0,64.71,0.0,122.18,14,6.24,110.0,117.88,13.94
2019-12-04,1207.0,5,13,2,0,40.0,0.0,6.0,2,2179.8,75.0,109.0,21.8
2019-12-04,1301.0,6,16,3,0,50.0,0.0,30.33,6,2174.96,85.0,82.83,10.5
2019-12-04,1302.0,4,18,4,0,100.0,0.0,108.0,4,11.25,157.5,165.0,8.25
2019-12-04,1303.0,7,14,7,0,100.0,0.0,96.43,4,12.11,54.0,62.29,13.71
2019-12-04,1304.02,8,26,3,0,37.5,0.0,57.5,5,13.05,67.5,85.5,12.62
2019-12-04,1304.04,5,12,4,0,80.0,0.0,85.2,4,12.95,44.0,61.2,21.4
2019-12-04,1304.06,3,6,3,0,100.0,0.0,12.0,1,14.12,60.0,56.67,29.67
2019-12-04,1401.05,2,6,2,0,100.0,0.0,44.0,2,11.74,65.5,65.5,2.5
2019-12-04,1401.06,2,4,2,0,100.0,0.0,58.5,1,11.36,42.5,42.5,13.0
2019-12-04,1401.07,2,9,2,0,100.0,0.0,63.0,2,13.04,95.0,95.0,15.5
2019-12-04,1402.01,1,3,1,0,100.0,0.0,8.0,1,14.89,42.0,42.0,0.0
2019-12-04,1402.02,2,6,1,0,50.0,0.0,124.0,2,13.82,80.0,80.0,12.0
2019-12-04,1403.0,7,34,3,0,42.86,0.0,55.57,5,12.08,134.0,146.0,5.0
2019-12-04,1404.0,4,8,3,0,75.0,0.0,42.5,3,2179.18,62.5,63.5,22.0
2019-12-04,9811.0,3,12,3,0,100.0,0.0,8.0,2,8.52,78.0,173.0,13.33
2019-12-04,9812.02,1,3,1,0,100.0,0.0,14.0,1,2.9,325.0,325.0,27.0
2019-12-04,9813.0,2,5,2,0,100.0,0.0,5.0,1,2.37,135.0,135.0,7.0
2019-12-04,9815.01,7,21,2,0,28.57,0.0,16.43,5,3.18,259.0,449.0,13.71
2019-12-04,9818.0,18,67,10,0,55.56,0.0,10.11,7,3260.39,214.0,254.83,11.22
2019-12-05,914.0,1,6,1,0,100.0,0.0,86.0,1,2183.02,100.0,100.0,22.0
2019-12-05,1401.05,1,2,1,0,100.0,0.0,77.0,1,28.94,72.0,72.0,0.0
2020-01-05,1.0,25,75,16,0,64.0,0.0,57.04,13,6.93,99.0,129.68,13.56
2020-01-05,2.01,10,27,9,0,90.0,0.0,118.1,6,8.94,55.5,75.9,10.0
2020-01-05,2.02,1,4,1,0,100.0,0.0,3.0,1,8.17,100.0,100.0,27.0
2020-01-05,3.01,6,14,6,0,100.0,0.0,79.0,4,9.03,64.5,73.83,8.67
2020-01-05,3.02,15,62,14,0,93.33,0.0,45.07,7,18.73,95.0,117.33,15.2
2020-01-05,4.01,7,15,5,0,71.43,0.0,57.29,5,7.84,59.0,73.0,15.71
2020-01-05,4.02,6,30,5,0,83.33,0.0,95.0,6,8.17,189.5,210.5,18.17
2020-01-05,5.02,11,44,1,0,9.09,0.0,8.73,8,8.13,200.0,191.73,0.91
2020-01-05,5.03,6,26,0,0,0.0,0.0,10.33,4,6.54,149.5,161.5,1.67
2020-01-05,5.04,1,2,0,0,0.0,0.0,6.0,1,7.24,80.0,80.0,12.0
2020-01-05,6.01,2,9,2,0,100.0,0.0,128.5,2,13.86,130.0,130.0,19.0
2020-01-05,6.02,8,18,1,0,12.5,0.0,20.5,4,20.52,50.0,74.75,16.5
2020-01-05,7.01,16,49,7,0,43.75,0.0,46.31,13,6.79,99.5,134.56,16.19
2020-01-05,7.03,30,71,0,0,0.0,0.0,22.93,3,5.53,133.0,130.8,9.23
2020-01-05,7.04,21,37,0,0,0.0,0.0,4.33,5,2178.12,75.0,70.95,23.19
2020-01-05,8.02,46,171,21,0,45.65,0.0,38.26,18,5.55,133.0,169.78,13.24
2020-01-05,8.03,1,6,0,0,0.0,0.0,1.0,1,688.43,115.0,115.0,0.0
2020-01-05,101.03,2,3,2,0,100.0,0.0,42.5,1,3.83,152.5,152.5,22.0
2020-01-05,101.04,24,91,2,0,8.33,0.0,46.38,13,3.17,195.0,214.0,11.75
2020-01-05,102.03,56,194,27,0,48.21,0.0,12.07,9,2180.92,179.5,230.14,16.2
2020-01-05,102.04,36,118,16,0,44.44,0.0,20.64,12,2180.75,175.5,214.03,15.75
2020-01-05,103.0,2,8,2,0,100.0,0.0,2.5,2,3260.86,259.0,259.0,22.0
2020-01-05,104.03,7,20,2,0,28.57,0.0,49.71,4,2.91,289.0,256.71,11.0
2020-01-05,104.04,3,8,2,0,66.67,0.0,49.67,3,3.04,150.0,137.33,11.33
2020-01-05,104.05,3,7,0,0,0.0,0.0,19.33,3,3.53,199.0,186.0,3.67
2020-01-05,104.08,1,3,1,0,100.0,0.0,97.0,1,3.58,155.0,155.0,4.0
2020-01-05,105.0,18,48,5,0,27.78,0.0,25.78,8,2.7,265.0,228.33,14.83
2020-01-05,106.0,17,67,3,0,17.65,0.0,55.94,10,289.02,300.0,827.65,21.76
2020-01-05,107.01,25,73,13,0,52.0,0.0,89.64,8,21.18,150.0,184.68,9.44
2020-01-05,107.02,18,49,8,0,44.44,0.0,15.44,12,1.98,173.5,219.17,14.06
2020-01-05,108.01,10,33,4,0,40.0,0.0,31.1,8,6.5,150.0,310.6,4.3
2020-01-05,108.02,9,45,4,0,44.44,0.0,62.33,9,2.64,248.0,293.33,9.78
2020-01-05,201.01,34,117,11,0,32.35,0.0,68.85,19,1.01,194.0,239.29,10.85
2020-01-05,202.0,30,97,8,0,26.67,0.0,73.23,20,0.83,194.5,273.8,12.67
2020-01-05,203.01,36,131,0,0,0.0,0.0,20.39,5,301.27,234.0,253.5,18.08
2020-01-05,203.02,24,56,20,0,83.33,0.0,65.25,7,0.51,150.0,183.25,12.58
2020-01-05,203.03,26,96,6,0,23.08,0.0,17.19,13,301.56,200.0,201.46,17.19
2020-01-05,301.0,10,32,6,0,60.0,0.0,111.3,10,0.87,170.0,166.7,12.9
2020-01-05,302.0,6,13,3,0,50.0,0.0,116.83,6,1105.97,220.0,219.17,10.67
2020-01-05,303.0,22,87,4,0,18.18,0.0,60.45,10,0.46,231.5,243.5,13.55
2020-01-05,304.0,11,44,5,0,45.45,0.0,128.82,9,0.78,175.0,171.09,19.91
2020-01-05,305.0,26,100,10,0,38.46,0.0,108.65,13,0.97,195.5,209.15,14.0
2020-01-05,401.0,10,42,9,0,90.0,0.0,59.2,9,1.56,187.5,263.9,14.0
2020-01-05,402.0,1,2,1,0,100.0,0.0,34.0,1,4068.81,15.0,15.0,30.0
2020-01-05,403.0,15,49,10,0,66.67,0.0,92.33,15,2.04,175.0,207.67,11.4
2020-01-05,404.01,4,10,4,0,100.0,0.0,64.75,2,1.92,197.0,185.0,5.25
2020-01-05,406.0,20,70,15,0,75.0,0.0,40.6,8,2.93,117.0,137.2,14.75
2020-01-05,408.01,8,35,8,0,100.0,0.0,37.38,4,2185.42,300.0,269.5,12.38
2020-01-05,501.01,15,67,12,0,80.0,0.0,53.6,9,3.02,100.0,138.47,13.2
2020-01-05,502.0,16,52,16,0,100.0,0.0,167.94,11,2.73,84.0,101.56,15.0
2020-01-05,503.0,6,19,4,0,66.67,0.0,51.33,6,2.01,136.0,125.83,10.0
2020-01-05,504.0,11,51,11,0,100.0,0.0,48.18,8,1.92,115.0,161.18,18.0
2020-01-05,505.0,4,17,4,0,100.0,0.0,211.5,3,2.27,110.0,129.25,11.0
2020-01-05,506.0,6,16,6,0,100.0,0.0,76.33,4,2.2,95.0,86.67,14.5
2020-01-05,507.0,10,37,8,0,80.0,0.0,188.7,10,2.64,87.0,112.3,19.8
2020-01-05,509.01,33,107,26,0,78.79,0.0,72.12,15,3.75,95.0,117.12,18.09
2020-01-05,510.0,8,32,7,0,87.5,0.0,95.88,6,4.08,145.0,125.75,17.38
2020-01-05,511.01,10,53,7,0,70.0,0.0,34.2,9,5.59,145.0,179.8,16.1
2020-01-05,512.0,9,33,7,0,77.78,0.0,65.67,9,2.32,150.0,158.11,16.44
2020-01-05,601.01,7,24,7,0,100.0,0.0,113.14,5,3.86,125.0,196.57,15.0
2020-01-05,602.0,4,26,4,0,100.0,0.0,75.5,4,3.77,379.5,375.75,18.75
2020-01-05,603.01,2,12,2,0,100.0,0.0,86.5,2,3.5,362.0,362.0,0.0
2020-01-05,604.0,20,75,15,0,75.0,0.0,73.05,18,3.23,197.5,225.6,14.4
2020-01-05,605.01,13,42,12,0,92.31,0.0,37.77,7,2.96,109.0,143.62,11.08
2020-01-05,606.0,18,53,9,0,50.0,0.0,46.94,11,17.29,143.0,168.89,17.0
2020-01-05,608.0,17,62,15,0,88.24,0.0,81.94,16,2.8,188.0,239.88,12.71
2020-01-05,610.0,5,17,4,0,80.0,0.0,13.2,5,3.27,199.0,188.0,7.6
2020-01-05,612.0,14,44,14,0,100.0,0.0,105.14,12,2.61,142.5,168.57,15.71
2020-01-05,701.01,103,377,57,0,55.34,0.0,32.41,29,2184.01,149.0,191.41,16.72
2020-01-05,702.0,24,104,3,0,12.5,0.0,55.29,12,10.9,187.0,200.0,15.42
2020-01-05,703.0,101,241,65,0,64.36,0.0,30.63,25,2183.37,121.0,170.17,14.28
2020-01-05,704.02,1,1,0,0,0.0,0.0,34.0,1,1.81,150.0,150.0,0.0
2020-01-05,705.0,36,110,24,0,66.67,0.0,46.14,26,2.5,170.0,214.33,11.0
2020-01-05,706.0,37,97,24,0,64.86,0.0,85.05,17,2.52,150.0,160.38,8.49
2020-01-05,707.0,27,59,24,0,88.89,0.0,97.67,6,22.03,150.0,164.78,9.33
2020-01-05,708.0,10,36,6,0,60.0,0.0,76.7,8,2.85,225.0,333.4,14.9
2020-01-05,709.0,21,50,19,0,90.48,0.0,63.14,7,2.82,80.0,112.76,15.24
2020-01-05,711.01,10,36,9,0,90.0,0.0,77.2,6,2.96,142.5,190.4,7.1
2020-01-05,712.01,2,10,1,0,50.0,0.0,54.5,2,2.25,227.5,227.5,7.5
2020-01-05,801.0,7,17,7,0,100.0,0.0,47.57,3,4.07,59.0,72.0,21.14
2020-01-05,803.0,1,5,0,0,0.0,0.0,41.0,1,2182.29,199.0,199.0,0.0
2020-01-05,804.01,3,9,1,0,33.33,0.0,127.67,3,11.09,110.0,121.33,28.67
2020-01-05,805.0,1,6,1,0,100.0,0.0,122.0,1,3.27,94.0,94.0,8.0
2020-01-05,806.01,3,9,1,0,33.33,0.0,69.33,3,11.14,75.0,125.0,20.0
2020-01-05,808.01,1,1,0,0,0.0,0.0,7.0,1,4.04,39.0,39.0,24.0
2020-01-05,809.0,11,38,11,0,100.0,0.0,22.91,3,4.78,99.0,132.55,7.27
2020-01-05,810.01,11,39,2,0,18.18,0.0,39.0,9,296.28,209.0,200.27,9.55
2020-01-05,811.0,60,317,5,0,8.33,0.0,5.35,9,2179.71,289.0,291.53,20.67
2020-01-05,812.0,37,148,30,0,81.08,0.0,31.32,11,5.45,80.0,126.81,20.7
2020-01-05,813.0,9,33,6,0,66.67,0.0,98.89,8,5.79,120.0,133.44,16.11
2020-01-05,814.0,40,139,33,0,82.5,0.0,115.25,23,4.61,125.0,148.62,10.58
2020-01-05,815.0,10,36,9,0,90.0,0.0,40.2,9,5.13,129.5,149.9,14.9
2020-01-05,817.0,4,18,3,0,75.0,0.0,54.5,4,4.68,137.5,140.0,10.25
2020-01-05,818.0,10,22,10,0,100.0,0.0,15.4,4,7.76,84.0,89.5,23.0
2020-01-05,819.0,13,25,13,0,100.0,0.0,6.85,3,38.09,50.0,56.54,21.69
