pad_scraped,pad_Census Tract (2010),pad_Count Listings,pad_Med. Price/mo.,pad_Avg. Price/mo.,pad_Avg. Beds,pad_Med. Price/mo./Bed,pad_Avg. Price/mo./Bed
2018-04-18,1203.01,78,3225.0,3139.17,3.12,1035.19,1007.63
2018-04-18,1204.0,30,3100.0,3082.33,2.77,1120.48,1114.1
2018-04-18,1205.0,51,3195.0,3291.96,3.29,969.91,999.35
2018-04-18,1206.0,21,3100.0,3072.62,2.95,1050.0,1040.73
2018-04-18,1207.0,61,3450.0,3376.56,2.23,1547.43,1514.49
2018-04-18,1301.0,87,2460.0,2460.34,1.77,1389.74,1389.94
2018-04-18,1302.0,6,2075.0,2262.5,2.17,957.69,1044.23
2018-04-18,1303.0,13,2575.0,2542.31,2.15,1195.54,1180.36
2018-04-18,1304.02,10,1900.0,2205.0,2.0,950.0,1102.5
2018-04-18,1304.04,8,2350.0,2310.0,2.0,1175.0,1155.0
2018-04-18,1304.06,3,1695.0,1696.67,1.0,1695.0,1696.67
2018-04-18,1401.05,2,2000.0,2000.0,2.5,800.0,800.0
2018-04-18,1401.06,1,2350.0,2350.0,1.0,2350.0,2350.0
2018-04-18,1401.07,6,1900.0,1950.0,1.67,1140.0,1170.0
2018-04-18,1403.0,10,2387.5,2639.0,2.2,1085.23,1199.55
2018-04-18,1404.0,9,2350.0,3070.67,1.67,1410.0,1842.4
2018-04-18,9803.0,6,2500.0,2583.33,2.67,937.5,968.75
2018-04-18,9807.0,1,1495.0,1495.0,0.0,inf,inf
2018-04-18,9811.0,1,4000.0,4000.0,4.0,1000.0,1000.0
2018-04-18,9812.02,1,2800.0,2800.0,2.0,1400.0,1400.0
2018-04-18,9813.0,3,2350.0,2366.67,1.0,2350.0,2366.67
2018-04-18,9815.01,9,4300.0,5862.0,3.22,1334.48,1819.24
2018-04-18,9817.0,6,2547.5,2968.33,2.17,1175.77,1370.0
2018-04-18,9818.0,144,2400.0,2925.94,1.02,2351.02,2866.23
2018-05-18,1.0,432,2900.0,3226.23,2.25,1291.55,1436.84
2018-05-18,2.01,404,2762.5,2886.97,3.17,872.6,911.91
2018-05-18,2.02,193,3000.0,3233.38,3.44,873.3,941.24
2018-05-18,3.01,172,3050.0,3261.23,3.2,952.09,1018.02
2018-05-18,3.02,151,2775.0,3076.09,3.26,849.95,942.17
2018-05-18,4.01,675,2425.0,2709.57,2.49,975.49,1089.97
2018-05-18,4.02,252,2995.0,3304.96,3.19,939.9,1037.17
2018-05-18,5.02,458,2200.0,2639.09,2.0,1098.8,1318.11
2018-05-18,5.03,476,2150.0,2682.91,2.24,961.84,1200.25
2018-05-18,5.04,903,2500.0,2798.13,2.52,991.87,1110.16
2018-05-18,6.01,336,2787.5,2804.97,2.78,1002.78,1009.07
2018-05-18,6.02,627,2250.0,2620.13,2.28,985.85,1148.02
2018-05-18,7.01,827,2200.0,2434.05,1.94,1131.47,1251.84
2018-05-18,7.03,561,2750.0,2880.06,2.47,1111.49,1164.06
2018-05-18,7.04,925,2800.0,2981.04,2.64,1061.04,1129.65
2018-05-18,8.02,1412,3300.0,3584.94,3.15,1047.57,1138.03
2018-05-18,8.03,37,3130.0,3277.95,1.14,2757.38,2887.71
2018-05-18,101.03,5,2450.0,3047.2,1.4,1750.0,2176.57
2018-05-18,101.04,266,2900.0,3005.64,1.55,1876.89,1945.26
2018-05-18,102.03,656,2625.0,3740.05,1.12,2342.86,3338.06
2018-05-18,102.04,275,3400.0,3934.63,1.9,1791.19,2072.84
2018-05-18,103.0,62,2700.0,2935.18,1.19,2262.16,2459.2
2018-05-18,104.03,372,2700.0,2820.89,1.37,1965.56,2053.56
2018-05-18,104.04,556,2850.0,2991.04,1.62,1760.67,1847.8
2018-05-18,104.05,145,2800.0,3367.34,1.99,1409.72,1695.36
2018-05-18,104.08,90,2512.5,2527.94,1.23,2037.16,2049.68
2018-05-18,105.0,144,3152.5,3533.85,1.28,2453.84,2750.67
2018-05-18,106.0,88,3697.0,4821.77,1.22,3040.52,3965.57
2018-05-18,107.01,120,3187.5,3719.18,1.24,2567.11,2995.31
2018-05-18,107.02,64,2733.0,3133.05,1.09,2498.74,2864.5
2018-05-18,108.01,69,2900.0,3499.84,1.09,2668.0,3219.85
2018-05-18,108.02,114,2500.0,2681.82,0.9,2766.99,2968.22
2018-05-18,201.01,102,2425.0,2829.73,1.05,2311.68,2697.5
2018-05-18,202.0,151,2750.0,2722.85,1.36,2015.78,1995.87
2018-05-18,203.01,50,7966.0,7250.06,1.24,6424.19,5846.82
2018-05-18,203.02,65,2800.0,2952.91,1.4,2000.0,2109.22
2018-05-18,203.03,83,3660.0,4487.18,1.39,2641.57,3238.57
2018-05-18,301.0,143,2700.0,2956.51,1.85,1462.5,1601.44
2018-05-18,302.0,121,2700.0,2735.99,1.7,1585.92,1607.06
2018-05-18,303.0,107,3000.0,3813.49,1.68,1783.33,2266.91
2018-05-18,304.0,205,2860.0,3221.83,2.17,1317.53,1484.22
2018-05-18,305.0,137,2800.0,3072.01,1.82,1534.4,1683.46
2018-05-18,401.0,4,3250.0,3275.0,1.5,2166.67,2183.33
2018-05-18,402.0,1,3800.0,3800.0,2.0,1900.0,1900.0
2018-05-18,403.0,17,3350.0,3365.0,2.41,1389.02,1395.24
2018-05-18,404.01,6,3224.5,3007.0,1.5,2149.67,2004.67
2018-05-18,406.0,40,2600.0,3507.78,1.65,1575.76,2125.92
2018-05-18,408.01,21,2750.0,3259.38,0.86,3208.33,3802.61
2018-05-18,501.01,15,3000.0,2779.67,3.27,918.37,850.92
2018-05-18,502.0,38,3150.0,3161.21,3.5,900.0,903.2
2018-05-18,503.0,8,2400.0,2235.12,1.62,1476.92,1375.46
2018-05-18,504.0,22,3000.0,3348.64,3.18,942.86,1052.43
2018-05-18,505.0,15,2650.0,2783.0,2.53,1046.05,1098.55
2018-05-18,506.0,15,2500.0,2805.07,2.27,1102.94,1237.53
2018-05-18,507.0,20,2600.0,2827.0,2.5,1040.0,1130.8
2018-05-18,509.01,20,2700.0,2687.25,2.95,915.25,910.93
2018-05-18,510.0,15,2513.0,2556.4,2.67,942.38,958.65
2018-05-18,511.01,14,2550.0,2528.21,2.71,939.47,931.45
2018-05-18,512.0,33,2800.0,2916.27,2.48,1126.83,1173.62
2018-05-18,601.01,13,3400.0,3738.46,2.23,1524.14,1675.86
2018-05-18,602.0,10,2925.0,3277.5,2.1,1392.86,1560.71
2018-05-18,603.01,16,4175.0,5447.38,2.06,2024.24,2641.15
2018-05-18,604.0,29,3055.0,3321.14,2.41,1265.64,1375.9
2018-05-18,605.01,21,3300.0,3920.24,2.0,1650.0,1960.12
2018-05-18,606.0,186,3798.0,4257.81,1.35,2814.45,3155.19
2018-05-18,608.0,24,2950.0,3914.71,2.04,1444.9,1917.41
2018-05-18,610.0,7,4300.0,4638.0,2.29,1881.25,2029.12
2018-05-18,611.01,6,3800.0,3791.67,4.0,950.0,947.92
2018-05-18,612.0,79,3000.0,3543.76,1.56,1926.83,2276.07
2018-05-18,701.01,305,3500.0,4691.48,1.33,2629.31,3524.38
2018-05-18,702.0,182,4145.0,5392.66,1.11,3734.6,4858.74
2018-05-18,703.0,105,3000.0,3215.9,1.32,2266.19,2429.27
2018-05-18,704.02,43,3600.0,4115.93,1.58,2276.47,2602.72
2018-05-18,705.0,41,2450.0,2966.27,1.27,1931.73,2338.79
2018-05-18,706.0,28,3250.0,3800.96,1.29,2527.78,2956.31
2018-05-18,707.0,25,3950.0,3950.64,1.32,2992.42,2992.91
2018-05-18,708.0,120,3200.0,3580.46,1.77,1811.32,2026.67
2018-05-18,709.0,90,2925.0,3178.33,1.6,1828.12,1986.46
2018-05-18,711.01,182,3675.0,3690.59,2.09,1760.13,1767.6
2018-05-18,712.01,42,3600.0,3849.67,1.93,1866.67,1996.12
2018-05-18,801.0,9,2900.0,2783.33,2.11,1373.68,1318.42
2018-05-18,803.0,13,2050.0,2084.23,2.0,1025.0,1042.12
2018-05-18,804.01,32,3475.0,3934.44,2.41,1444.16,1635.09
2018-05-18,805.0,67,3400.0,3821.64,2.99,1139.0,1280.25
2018-05-18,806.01,62,3995.0,4380.94,2.82,1415.37,1552.1
2018-05-18,808.01,31,2975.0,3190.45,2.0,1487.5,1595.23
2018-05-18,809.0,462,3620.0,3750.41,3.19,1135.4,1176.3
2018-05-18,810.01,401,3600.0,3563.44,3.19,1128.69,1117.23
2018-05-18,811.0,515,3400.0,3766.97,2.76,1233.97,1367.15
2018-05-18,812.0,15,4200.0,3606.67,3.47,1211.54,1040.38
2018-05-18,813.0,34,2850.0,2873.53,3.12,914.15,921.7
2018-05-18,814.0,99,3600.0,3714.97,3.56,1012.5,1044.84
2018-05-18,815.0,28,3400.0,3243.39,3.5,971.43,926.68
2018-05-18,817.0,27,3100.0,2948.7,3.07,1008.43,959.22
2018-05-18,818.0,18,2350.0,2465.0,2.89,813.46,853.27
2018-05-18,819.0,6,2475.0,2432.5,3.67,675.0,663.41
2018-05-18,820.0,3,2200.0,3966.67,5.33,412.5,743.75
2018-05-18,821.0,4,3425.0,3175.0,3.0,1141.67,1058.33
2018-05-18,901.0,5,2500.0,2275.0,2.8,892.86,812.5
2018-05-18,902.0,10,1762.5,1948.5,1.2,1468.75,1623.75
2018-05-18,903.0,2,1600.0,1600.0,2.0,800.0,800.0
2018-05-18,904.0,19,4000.0,3873.68,3.84,1041.1,1008.22
2018-05-18,906.0,1,2000.0,2000.0,1.0,2000.0,2000.0
2018-05-18,907.0,33,2850.0,3145.48,3.09,922.06,1017.66
2018-05-18,909.01,2,2022.0,2022.0,0.0,inf,inf
2018-05-18,910.01,9,2400.0,2407.22,2.0,1200.0,1203.61
2018-05-18,911.0,40,2697.5,2870.12,3.22,836.43,889.96
2018-05-18,912.0,20,3900.0,3315.0,3.55,1098.59,933.8
2018-05-18,913.0,14,2900.0,2810.71,3.71,780.77,756.73
2018-05-18,914.0,1,2200.0,2200.0,4.0,550.0,550.0
2018-05-18,915.0,8,3500.0,3062.5,3.38,1037.04,907.41
2018-05-18,916.0,11,3825.0,4036.36,4.27,895.21,944.68
2018-05-18,917.0,3,2945.0,3081.67,2.33,1262.14,1320.71
2018-05-18,918.0,9,1970.0,2058.89,0.78,2532.86,2647.14
2018-05-18,919.0,5,2000.0,3100.0,3.4,588.24,911.76
2018-05-18,920.0,10,2300.0,2240.0,2.6,884.62,861.54
2018-05-18,921.01,17,2700.0,2714.41,3.76,717.19,721.02
2018-05-18,922.0,9,2400.0,2570.56,2.22,1080.0,1156.75
2018-05-18,923.0,3,5500.0,5865.0,3.67,1500.0,1599.55
2018-05-18,924.0,9,3000.0,2831.11,1.78,1687.5,1592.5
2018-05-18,1003.0,3,1750.0,1763.33,1.33,1312.5,1322.5
2018-05-18,1004.0,4,2175.0,2240.0,2.75,790.91,814.55
2018-05-18,1005.0,7,2650.0,2902.86,2.57,1030.56,1128.89
2018-05-18,1006.01,4,2275.0,2337.5,2.5,910.0,935.0
2018-05-18,1006.03,3,1995.0,2098.33,2.0,997.5,1049.17
2018-05-18,1007.0,1,2625.0,2625.0,3.0,875.0,875.0
2018-05-18,1008.0,5,1925.0,1822.0,0.8,2406.25,2277.5
2018-05-18,1009.0,8,2287.5,2731.25,1.88,1220.0,1456.67
2018-05-18,1010.01,3,4400.0,4200.0,5.0,880.0,840.0
2018-05-18,1010.02,2,4200.0,4200.0,5.0,840.0,840.0
2018-05-18,1011.01,1,2400.0,2400.0,4.0,600.0,600.0
2018-05-18,1101.03,57,3200.0,3130.07,3.14,1018.99,996.73
2018-05-18,1102.01,2,1900.0,1900.0,1.5,1266.67,1266.67
2018-05-18,1103.01,6,3175.0,3140.0,3.33,952.5,942.0
2018-05-18,1104.01,4,2200.0,2200.0,2.5,880.0,880.0
2018-05-18,1104.03,6,2387.5,2440.0,2.67,895.31,915.0
2018-05-18,1105.02,3,2100.0,2166.67,1.67,1260.0,1300.0
2018-05-18,1106.01,3,2320.0,2426.67,1.67,1392.0,1456.0
2018-05-18,1106.07,4,1975.0,2137.5,2.0,987.5,1068.75
2018-05-18,1201.03,12,3550.0,4058.33,3.58,990.7,1132.56
2018-05-18,1201.04,10,2262.5,2387.0,2.2,1028.41,1085.0
2018-05-18,1201.05,1,3500.0,3500.0,2.0,1750.0,1750.0
2018-05-18,1202.01,49,2625.0,2639.57,2.57,1020.83,1026.5
2018-05-18,1203.01,96,3237.5,3189.43,3.15,1029.14,1013.86
2018-05-18,1204.0,38,3100.0,3302.71,2.34,1323.6,1410.15
2018-05-18,1205.0,55,3195.0,3207.09,3.15,1015.75,1019.6
2018-05-18,1206.0,25,2800.0,2982.0,2.8,1000.0,1065.0
2018-05-18,1207.0,54,3462.5,3362.67,2.39,1449.42,1407.63
2018-05-18,1301.0,84,2460.0,2481.67,1.73,1425.1,1437.66
2018-05-18,1302.0,10,2050.0,2185.0,2.1,976.19,1040.48
2018-05-18,1303.0,11,2640.0,2585.45,2.0,1320.0,1292.73
2018-05-18,1304.02,10,1825.0,1930.0,1.4,1303.57,1378.57
2018-05-18,1304.04,9,2150.0,2235.56,1.78,1209.38,1257.5
2018-05-18,1304.06,2,1697.5,1697.5,1.0,1697.5,1697.5
2018-05-18,1401.05,1,2000.0,2000.0,3.0,666.67,666.67
2018-05-18,1401.07,3,1850.0,2000.0,1.67,1110.0,1200.0
2018-05-18,1403.0,8,2687.5,2786.25,2.25,1194.44,1238.33
2018-05-18,1404.0,7,2200.0,2721.29,1.43,1540.0,1904.9
2018-05-18,9803.0,7,2550.0,2660.71,2.86,892.5,931.25
2018-05-18,9807.0,1,1495.0,1495.0,0.0,inf,inf
2018-05-18,9811.0,1,4000.0,4000.0,4.0,1000.0,1000.0
2018-05-18,9812.02,1,2800.0,2800.0,2.0,1400.0,1400.0
2018-05-18,9813.0,1,2300.0,2300.0,3.0,766.67,766.67
2018-05-18,9815.01,9,4300.0,5088.56,3.33,1290.0,1526.57
2018-05-18,9817.0,4,2687.5,2867.5,2.25,1194.44,1274.44
2018-05-18,9818.0,130,2390.0,2958.36,0.94,2546.72,3152.35
2018-07-18,1.0,617,3145.0,3478.48,2.06,1523.13,1684.63
2018-07-18,2.01,499,2775.0,2897.92,3.22,862.76,900.97
2018-07-18,2.02,243,3099.0,3308.11,3.45,897.56,958.13
2018-07-18,3.01,227,2975.0,3197.6,3.18,935.35,1005.34
2018-07-18,3.02,206,2895.0,3030.02,3.24,894.11,935.81
2018-07-18,4.01,801,2500.0,2703.3,2.49,1003.76,1085.38
2018-07-18,4.02,324,3000.0,3327.48,3.25,922.2,1022.87
2018-07-18,5.02,499,2295.0,2609.37,2.09,1095.89,1246.0
2018-07-18,5.03,548,2295.0,2638.04,2.2,1041.97,1197.72
2018-07-18,5.04,1055,2500.0,2819.76,2.57,972.53,1096.92
2018-07-18,6.01,385,3000.0,3038.86,3.14,955.33,967.71
2018-07-18,6.02,635,2375.0,2721.91,2.48,959.37,1099.5
2018-07-18,7.01,830,2250.0,2479.03,2.02,1116.26,1229.89
2018-07-18,7.03,579,2795.0,2850.47,2.49,1123.04,1145.33
2018-07-18,7.04,896,2810.0,3034.4,2.71,1036.97,1119.78
2018-07-18,8.02,1370,3400.0,3584.03,3.23,1053.61,1110.64
2018-07-18,8.03,21,3000.0,3128.19,1.48,2032.26,2119.1
2018-07-18,101.03,4,2625.0,2700.0,1.75,1500.0,1542.86
2018-07-18,101.04,324,2932.5,3121.86,1.56,1885.18,2006.91
2018-07-18,102.03,702,2395.0,3256.23,0.96,2487.12,3381.47
2018-07-18,102.04,301,3300.0,3752.7,1.87,1767.44,2009.9
2018-07-18,103.0,72,2550.0,2756.61,1.03,2481.08,2682.11
2018-07-18,104.03,382,2704.5,2788.37,1.34,2021.76,2084.46
2018-07-18,104.04,571,2950.0,3135.59,1.81,1629.06,1731.55
2018-07-18,104.05,164,2825.0,3401.4,2.08,1358.65,1635.87
2018-07-18,104.08,121,2225.0,2470.84,1.11,2009.14,2231.13
2018-07-18,105.0,178,3200.0,3596.74,1.53,2094.12,2353.75
2018-07-18,106.0,103,3780.0,4985.83,1.46,2595.6,3423.61
2018-07-18,107.01,137,2800.0,3569.14,1.12,2507.19,3195.9
2018-07-18,107.02,74,3100.0,3398.96,1.24,2493.48,2733.95
2018-07-18,108.01,82,3200.0,3225.63,0.89,3594.52,3623.32
2018-07-18,108.02,114,2500.0,2793.48,0.87,2878.79,3216.74
2018-07-18,201.01,82,2647.5,3283.8,1.09,2439.27,3025.53
2018-07-18,202.0,118,2800.0,2804.55,1.47,1898.85,1901.94
2018-07-18,203.01,52,8057.0,6411.46,1.25,6445.6,5129.17
2018-07-18,203.02,62,2800.0,2770.56,1.34,2091.57,2069.58
2018-07-18,203.03,84,3100.0,4000.17,1.32,2345.95,3027.15
2018-07-18,301.0,179,2800.0,2940.86,1.82,1542.15,1619.74
2018-07-18,302.0,142,2650.0,2684.3,1.71,1548.56,1568.6
2018-07-18,303.0,104,3000.0,3951.89,1.77,1695.65,2233.68
2018-07-18,304.0,248,2855.0,3246.73,2.23,1280.36,1456.04
2018-07-18,305.0,143,2800.0,3010.7,1.77,1582.61,1701.7
2018-07-18,401.0,9,2600.0,3311.11,1.78,1462.5,1862.5
2018-07-18,402.0,1,3800.0,3800.0,2.0,1900.0,1900.0
2018-07-18,403.0,23,2600.0,3434.65,2.04,1272.34,1680.79
2018-07-18,404.01,8,3703.0,3586.75,1.75,2116.0,2049.57
2018-07-18,406.0,46,2661.0,3250.57,2.0,1330.5,1625.28
2018-07-18,408.01,14,3111.5,3870.21,1.14,2722.56,3386.44
2018-07-18,501.01,14,2450.0,2571.43,3.0,816.67,857.14
2018-07-18,502.0,38,3600.0,3474.61,3.84,936.99,904.35
2018-07-18,503.0,9,2400.0,2971.56,1.44,1661.54,2057.23
2018-07-18,504.0,15,3000.0,3398.33,3.07,978.26,1108.15
2018-07-18,505.0,9,2450.0,2405.0,2.56,958.7,941.09
2018-07-18,506.0,12,2350.0,2650.17,2.17,1084.62,1223.15
2018-07-18,507.0,24,2600.0,2801.88,2.54,1022.95,1102.38
2018-07-18,509.01,14,2600.0,2791.79,3.0,866.67,930.6
2018-07-18,510.0,16,3050.0,2842.25,3.25,938.46,874.54
2018-07-18,511.01,13,2000.0,2292.31,2.08,962.96,1103.7
2018-07-18,512.0,42,2800.0,2884.1,2.45,1141.75,1176.04
2018-07-18,601.01,21,4000.0,4173.81,2.33,1714.29,1788.78
2018-07-18,602.0,7,3100.0,3535.71,2.43,1276.47,1455.88
2018-07-18,603.01,19,4500.0,5187.95,2.42,1858.7,2142.85
2018-07-18,604.0,34,3150.0,3361.91,2.35,1338.75,1428.81
2018-07-18,605.01,31,3400.0,4111.68,2.03,1673.02,2023.21
2018-07-18,606.0,137,3600.0,4154.95,1.35,2665.95,3076.91
2018-07-18,608.0,27,3200.0,3826.48,2.19,1464.41,1751.1
2018-07-18,610.0,6,3950.0,4127.0,2.5,1580.0,1650.8
2018-07-18,611.01,6,3800.0,3791.67,4.0,950.0,947.92
2018-07-18,612.0,82,2943.0,3243.45,1.78,1652.92,1821.66
2018-07-18,701.01,361,3350.0,4886.98,1.31,2562.18,3737.71
2018-07-18,702.0,188,4720.0,5744.29,1.12,4205.5,5118.13
2018-07-18,703.0,101,3200.0,3616.93,1.57,2032.7,2297.55
2018-07-18,704.02,33,3800.0,5296.58,1.61,2366.04,3297.87
2018-07-18,705.0,43,2900.0,4034.09,1.67,1731.94,2409.25
2018-07-18,706.0,26,3400.0,3853.12,1.31,2600.0,2946.5
2018-07-18,707.0,45,3300.0,3409.04,1.8,1833.33,1893.91
2018-07-18,708.0,107,3200.0,3681.36,1.94,1646.15,1893.78
2018-07-18,709.0,81,2900.0,3245.85,1.67,1740.0,1947.51
2018-07-18,711.01,159,3600.0,3785.36,2.05,1755.83,1846.24
2018-07-18,712.01,29,3700.0,4272.69,1.79,2063.46,2382.85
2018-07-18,801.0,14,3012.5,2901.79,2.07,1454.31,1400.86
2018-07-18,803.0,9,2100.0,2168.89,2.11,994.74,1027.37
2018-07-18,804.01,31,3300.0,3936.52,2.32,1420.83,1694.89
2018-07-18,805.0,51,3400.0,3801.16,2.92,1163.76,1301.07
2018-07-18,806.01,72,3800.0,4267.0,2.78,1368.0,1536.12
2018-07-18,808.01,33,2825.0,3092.21,1.88,1503.63,1645.85
2018-07-18,809.0,451,3600.0,3714.06,3.16,1138.57,1174.64
2018-07-18,810.01,424,3600.0,3673.17,3.2,1124.01,1146.85
2018-07-18,811.0,505,3500.0,3955.82,2.94,1191.84,1347.06
2018-07-18,812.0,21,3525.0,3630.9,3.38,1042.61,1073.93
2018-07-18,813.0,51,2750.0,2755.39,3.1,887.66,889.4
2018-07-18,814.0,107,3600.0,3783.13,3.7,972.73,1022.21
2018-07-18,815.0,32,2750.0,3098.12,3.25,846.15,953.27
2018-07-18,817.0,27,2900.0,2863.7,3.15,921.18,909.65
2018-07-18,818.0,18,2400.0,2420.56,2.94,815.09,822.08
2018-07-18,819.0,6,2525.0,2420.83,3.33,757.5,726.25
2018-07-18,820.0,5,2700.0,2660.0,4.0,675.0,665.0
2018-07-18,821.0,3,2900.0,2916.67,3.0,966.67,972.22
2018-07-18,901.0,6,2200.0,2275.83,2.83,776.47,803.24
2018-07-18,902.0,19,2250.0,2228.68,2.05,1096.15,1085.77
2018-07-18,903.0,1,1800.0,1800.0,3.0,600.0,600.0
2018-07-18,904.0,8,3300.0,3162.5,3.25,1015.38,973.08
2018-07-18,906.0,1,2000.0,2000.0,1.0,2000.0,2000.0
2018-07-18,907.0,41,2995.0,3219.37,3.12,959.34,1031.2
2018-07-18,909.01,1,2225.0,2225.0,0.0,inf,inf
2018-07-18,910.01,11,2400.0,3017.55,2.55,942.86,1185.46
2018-07-18,911.0,58,2850.0,2959.83,3.29,865.45,898.8
2018-07-18,912.0,20,3850.0,3432.5,3.7,1040.54,927.7
2018-07-18,913.0,23,2900.0,2865.22,3.78,766.67,757.47
2018-07-18,914.0,1,2200.0,2200.0,4.0,550.0,550.0
2018-07-18,915.0,11,2800.0,2944.55,3.0,933.33,981.52
2018-07-18,916.0,11,3600.0,4190.91,4.45,808.16,940.82
2018-07-18,917.0,6,2832.0,3060.67,3.17,894.32,966.53
2018-07-18,918.0,8,2500.0,2592.5,2.5,1000.0,1037.0
2018-07-18,919.0,6,2175.0,3104.17,3.5,621.43,886.9
2018-07-18,920.0,9,2800.0,2727.78,3.56,787.5,767.19
2018-07-18,921.01,19,2700.0,2744.74,3.79,712.5,724.31
2018-07-18,922.0,15,2550.0,2657.33,2.93,869.32,905.91
2018-07-18,923.0,8,2500.0,2889.38,3.25,769.23,889.04
2018-07-18,924.0,4,3077.5,2826.25,1.25,2462.0,2261.0
2018-07-18,1001.0,2,2550.0,2550.0,2.5,1020.0,1020.0
2018-07-18,1003.0,4,1975.0,2375.0,3.0,658.33,791.67
2018-07-18,1004.0,8,2175.0,2206.25,2.12,1023.53,1038.24
2018-07-18,1005.0,10,2000.0,2317.0,2.3,869.57,1007.39
2018-07-18,1006.01,4,2300.0,2225.0,2.0,1150.0,1112.5
2018-07-18,1006.03,1,1995.0,1995.0,3.0,665.0,665.0
2018-07-18,1007.0,5,2290.0,2338.0,2.0,1145.0,1169.0
2018-07-18,1008.0,4,1960.0,2032.5,1.75,1120.0,1161.43
2018-07-18,1009.0,7,2300.0,2671.43,2.14,1073.33,1246.67
2018-07-18,1010.01,8,2450.0,2693.75,2.88,852.17,936.96
2018-07-18,1010.02,3,4200.0,3558.33,4.33,969.23,821.15
2018-07-18,1011.01,3,2400.0,2383.33,3.67,654.55,650.0
2018-07-18,1011.02,3,2700.0,2600.0,3.67,736.36,709.09
2018-07-18,1101.03,58,3175.0,3100.84,3.03,1046.31,1021.87
2018-07-18,1102.01,3,2200.0,2000.0,1.67,1320.0,1200.0
2018-07-18,1103.01,7,3095.0,2937.14,3.14,984.77,934.55
2018-07-18,1104.01,5,2350.0,2220.0,2.6,903.85,853.85
2018-07-18,1104.03,7,2375.0,2363.57,2.71,875.0,870.79
2018-07-18,1105.01,2,2100.0,2100.0,2.5,840.0,840.0
2018-07-18,1105.02,3,2000.0,1683.33,1.67,1200.0,1010.0
2018-07-18,1106.01,3,2370.0,2450.0,1.33,1777.5,1837.5
2018-07-18,1106.07,2,2650.0,2650.0,2.5,1060.0,1060.0
2018-07-18,1201.03,13,4000.0,4199.62,3.85,1040.0,1091.9
2018-07-18,1201.04,12,2987.5,2938.25,2.25,1327.78,1305.89
2018-07-18,1201.05,1,15625.0,15625.0,3.0,5208.33,5208.33
2018-07-18,1202.01,39,2575.0,2600.36,2.49,1035.31,1045.51
2018-07-18,1203.01,99,3150.0,3318.08,3.21,980.66,1032.99
2018-07-18,1204.0,52,3100.0,3282.46,2.58,1202.99,1273.79
2018-07-18,1205.0,68,2997.5,3053.82,2.76,1084.2,1104.57
2018-07-18,1206.0,42,2800.0,2867.26,2.38,1176.0,1204.25
2018-07-18,1207.0,52,3000.0,3311.21,2.52,1190.84,1314.37
2018-07-18,1301.0,184,2485.0,2519.01,1.67,1489.38,1509.76
2018-07-18,1302.0,7,2025.0,1978.57,1.71,1181.25,1154.17
2018-07-18,1303.0,10,2300.0,2425.0,2.4,958.33,1010.42
2018-07-18,1304.02,11,2200.0,2286.36,2.0,1100.0,1143.18
2018-07-18,1304.04,12,2700.0,2779.83,2.83,952.94,981.12
2018-07-18,1304.06,8,1950.0,1787.5,1.0,1950.0,1787.5
2018-07-18,1401.05,1,2000.0,2000.0,3.0,666.67,666.67
2018-07-18,1401.06,1,4097.0,4097.0,2.0,2048.5,2048.5
2018-07-18,1401.07,2,1837.5,1837.5,1.0,1837.5,1837.5
2018-07-18,1403.0,11,2600.0,2539.09,2.18,1191.67,1163.75
2018-07-18,1404.0,14,2299.5,2828.79,2.21,1038.48,1277.52
2018-07-18,9803.0,3,2995.0,3046.67,4.0,748.75,761.67
2018-07-18,9807.0,1,1495.0,1495.0,0.0,inf,inf
2018-07-18,9811.0,1,4000.0,4000.0,4.0,1000.0,1000.0
2018-07-18,9812.01,2,5550.0,5550.0,3.0,1850.0,1850.0
2018-07-18,9815.01,12,4300.0,4404.75,2.92,1474.29,1510.2
2018-07-18,9817.0,11,2775.0,3924.55,1.09,2543.75,3597.5
2018-07-18,9818.0,134,2272.5,2974.46,1.01,2239.08,2930.72
2018-08-18,1.0,319,2969.0,3317.63,2.13,1396.92,1560.95
2018-08-18,2.01,261,2800.0,2915.45,3.26,857.75,893.11
2018-08-18,2.02,134,2972.5,3203.93,3.36,885.14,954.06
2018-08-18,3.01,173,3000.0,3142.95,3.24,925.13,969.22
2018-08-18,3.02,163,3000.0,3457.11,3.39,884.27,1019.0
2018-08-18,4.01,475,2550.0,2731.81,2.53,1006.02,1077.75
2018-08-18,4.02,207,3000.0,3444.02,3.15,952.45,1093.42
2018-08-18,5.02,277,2350.0,2526.62,2.1,1120.4,1204.6
2018-08-18,5.03,302,2295.0,2658.75,2.24,1025.28,1187.78
2018-08-18,5.04,610,2600.0,2800.74,2.55,1017.97,1096.57
2018-08-18,6.01,196,2947.5,2985.56,3.07,961.25,973.66
2018-08-18,6.02,292,2400.0,2698.76,2.32,1036.69,1165.74
2018-08-18,7.01,411,2225.0,2435.67,1.97,1130.38,1237.4
2018-08-18,7.03,196,3000.0,2984.29,2.7,1109.43,1103.62
2018-08-18,7.04,325,2695.0,2905.41,2.45,1098.96,1184.76
2018-08-18,8.02,575,3210.0,3499.61,3.16,1016.38,1108.08
2018-08-18,8.03,10,3000.0,3057.5,3.4,882.35,899.26
2018-08-18,101.03,2,4550.0,4550.0,2.0,2275.0,2275.0
2018-08-18,101.04,196,2850.0,3128.25,1.59,1796.14,1971.5
